Time,Operator,Flight #,Route,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Date_parsed,Modele,Version,Ville,Pays,Aboard_filled,Fatalities_filled
,Pan American Airways,,Santiago de Cuba - Havana,NC9700,,5.0,2.0,0.0,Crashed while taking off. The muddy field prevented the aircraft from gaining altitude. The plane hit telephone wires and crashed.,1929-06-10,fokker,f-x,santiago de cuba,cuba,5.0,2.0
,Aeropostale,,,F-AFEJ,,2.0,1.0,0.0,,1929-06-14,breguet,14,barcelona,spain,2.0,1.0
,Imperial Airways,,,G-EBMT,W10/4,13.0,7.0,0.0,The plane was over the English Channel when an engine failed. The pilot tried to return to the airport but the plane ditched into the English Channel. The plane was named 'City of Ottawa.',1929-06-17,handley,page w-10,off dungeness,england,13.0,7.0
,Northwest Orient Airlines,,St. Paul - Minneapolis,NC7416,5-AT-002,8.0,1.0,0.0,Crashed near Indian Mounds park shortly after taking off. Triple engine failure.,1929-06-24,ford,5-at-b tri-motor,st. paul,minnesota,8.0,1.0
,Aero Lloyd,,,D-1620,151,5.0,5.0,0.0,The aircraft crashed into lake Constance while attempting to landing.,1929-06-29,domier,delphin iii,lake constance,switzerland,5.0,5.0
,Continental Air Lines,,,,,1.0,1.0,0.0,,1929-06-29,travel,air 4000,columbus,ohio,1.0,1.0
,Middle States Airlines,,,NC870E,,4.0,4.0,0.0,,1929-08-11,lockheed,vega,clovis,new mexico,4.0,4.0
,Aeropostale,,,,,1.0,1.0,0.0,,1929-08-13,breguet,14,perpignan,france,1.0,1.0
,Ukvozduchput,,,CCCP-217,,1.0,1.0,0.0,,1929-08-24,kalinin,k-4,sochi,russia,1.0,1.0
,Deutsche Lufthansa,,,D-757,1571,5.0,4.0,0.0,Weather related.,1929-08-24,fokker,fg ii,elm,germany,5.0,4.0
,Associated Aviators,,,NR859E,,2.0,1.0,0.0,The plane crashed after going into a tail spin. The mechaniwas able to parachute to safety.,1929-09-02,lockheed,vega,needles,california,2.0,1.0
c: 1:00,Trans Continental Air Transport,,Albuquerque - Los Angeles,NC9649,5-AT-002,8.0,8.0,0.0,Crashed in a thunderstorm after being struck by lightning. The plane was named 'The City of San Francisco.',1929-09-03,ford,5-at-b tri motor,mt. taylor,new mexico,8.0,8.0
,Imperial Airways,,"London, England - India",G-EBMZ,239,5.0,3.0,0.0,The mail plane caught fire after crash landing.,1929-09-06,havilland,dh-66 hercules,jask,iran,5.0,3.0
,Aeropostale,,,F-AIUJ,704,5.0,5.0,0.0,Crashed into the Mediterranean.,1929-09-17,latecoere,25-3-r,off larache,morocco,5.0,5.0
,Pickwick Airways,,Tijuana - Nogales,,,2.0,1.0,0.0,The mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm.,1929-09-17,fairchild,71,jacumba,california,2.0,1.0
,Colonial Air Transport,,,,,1.0,1.0,0.0,The mail plane crashed into Mt. Lamentation and burst into flames.,1929-09-17,pitcairn,pa-6 mailwing,mt lamentation,connecticut,1.0,1.0
,Imperial Airways,,,G-AADN,5748,7.0,7.0,0.0,The aircraft ditched in the ocean after encountering gale force winds. Sank while in tow. The plane was named 'City of Rome.',1929-10-26,short,calcutta,off spezia,italy,7.0,7.0
,Continental Air Lines,,Cleveland - Louisville,,,1.0,1.0,0.0,The mail plane crashed into a grove of trees 8 miles southwest of Mount Vernon.,1929-10-29,stearman,c-38,mount vernon,ohio,1.0,1.0
,Bremerton-Seattle Air Taxi / Gorst Air Lines,,Bremerton,,,2.0,2.0,0.0,The air taxi crashed into Puget Sound as it attempted to take off.,1929-10-31,loening,c-2c,off bremerton,washington,2.0,2.0
07:00,Corp. Aeronautica de Transportes,,Mexico City - Juarez,NC46M,097,4.0,4.0,0.0,The mail plane crashed in dense fog.,1929-11-04,lockheed,vega 5,cerro del carbon,mexico,4.0,4.0
,Deutsche Lufthansa,,Amsterdam - Croyden,D-903,911,8.0,7.0,0.0,Crashed in heavy rain and fog while attempting to land.,1929-11-06,junkers,g-24,near godstone,england,8.0,7.0
,Air Union,,,F-AIGB,1,3.0,3.0,0.0,Crashed into the Mediterranean in fog.,1929-11-15,liore,et olivier 190,off corsica,france,3.0,3.0
,Varney Air Lines,,,,,1.0,1.0,0.0,The mail plane crashed into a fog bound tower of the interstate bridge spanning the Columbia River.,1929-11-30,stearman,m-2 speedmail,vancouver,washington,1.0,1.0
,National Air Transport,,,,,1.0,1.0,0.0,The mail plane crashed en route during a storm.,1929-12-02,douglas,m-3,chagrin falls,ohio,1.0,1.0
,Aeropostale,,,F-AJDA,,3.0,3.0,0.0,,1929-12-14,bernard,192,mediterranean sea,,3.0,3.0
,Deutsche Lufthansa,,,D-1594,,3.0,2.0,0.0,Forced landing 40 miles from Berlin.,1929-12-19,arado,v1,near berlin,germany,3.0,2.0
,Trans Continental Air Transport,,,,,5.0,5.0,0.0,Crashed on approach onto a golf course.,1929-12-30,travel,air b6000,amarillo,texas,5.0,5.0
,Boeing Air Transport,,,NC184E,,1.0,1.0,0.0,The airmail plane crash landed and burst into flames on a farm in fog and snow while attempting to make an emergency landing.,1930-01-10,boeing,95,brawnson,nebraska,1.0,1.0
,Air Orient,,,F-AJJK,,3.0,3.0,0.0,,1930-01-13,farman,190,antananarivo,madagascar,3.0,3.0
18:23,Maddux Airlines,7,"Aqua Caliente, Mexico - Los Angeles",NC9689,5-AT-046,16.0,16.0,0.0,"While en route to Los Angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. While in a left turn his left wing struck a hill, crashed and burned. Adverse weather conditions. The plane flew into a sudden squall which cause the pilot to lose control.",1930-01-19,ford,5-at-c tri motor,oceanside,california,16.0,16.0
,Aeropostale,,,F-AJCL,,2.0,2.0,0.0,,1930-01-25,latecoere,25,off ceuta,spain,2.0,2.0
17:30,Central  Airlines,,"Wichita - Kansas City, KS",,963,5.0,5.0,0.0,"While preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. As quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from Universal Airlines  and Central Airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked.",1930-01-27,travel,air a6000a,kansas city,kansas,5.0,5.0
,Colonial Air Transport,,"Newark, NJ - Hartford, CT",,,1.0,1.0,0.0,While attempting to land the plane struck a building and fell into the Connecticut river.,1930-02-03,pitcairn,pa-6 mailwing,hartford,connecticut,1.0,1.0
,Air Union,,,F-FHMY,,2.0,2.0,0.0,,1930-02-10,farman,f-63,marden,england,2.0,2.0
c:17:00,Canadian Colonial Airways,,"Albany, NY - Jersey City, NJ",,634,4.0,4.0,0.0,Crashed into power lines 150 feet above the ground in fog.,1930-04-18,fairchild,71,jersey city,new jersey,4.0,4.0
,Aeropostale,,,F-AJPD,,4.0,3.0,0.0,,1930-05-10,latecoere,28,buenos aires,,4.0,3.0
,Colonial Air Transport,,,NC9675,5-AT-033,15.0,1.0,0.0,Crashed into Boston Harbor after loosing the right  engine on takeoff.,1930-06-05,ford,tri-motor 5,boston,massachusetts,15.0,1.0
,Deutsche Lufthansa,,Stettin - Norway,D-864,44,8.0,5.0,0.0,"The flying boat landed in a storm in the open ocean due to engine failure. After three hours, the plane was  capsized by a large wave.",1930-07-07,dornier,wal,bornholm,denmark,8.0,5.0
,Cross Airways,,,NC-394H,087,5.0,5.0,0.0,"The aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. The plane was flying in an area of fog and thunderstorms.",1930-07-10,lockheed,vega 5,arkansas pass,texas,5.0,5.0
,Ceskoslovenske Aerolinie,,Prague - Brun -  Pressburg,OK-FOR,5-AT-050,11.0,10.0,0.0,"Crashed while the pilot attempted to make an  emergency landing in fog, during a storm.",1930-08-22,ford,5-at-c tri motor,iglau,czechoslovakia,11.0,10.0
,Sabena,,,OO-AIN,,2.0,2.0,0.0,,1930-09-11,sabca,f-vii,croydon,england,2.0,2.0
02:05,Military - British Air Ministry,,"Cardington, England - Karachi, Pakistan",G-FAAW,R-101,54.0,48.0,0.0,"The airship was on its inaugural flight from Cardington, England to Karachi, (Pakistan). During a storm on the first night, it suddenly nosedived, leveled briefly, then dived again crashing and burning. Preparations had been rushed for political reasons and there had been no full-speed test flight. In the wind and rain, the outer cover split open at the front so that the two forward gasbags ruptured simultaneously. Dropping ballast raised the nose, but only because there was also dynamilift, which was promptly lost as speed was reduced, presumably to save the remaining gasbags.",1930-10-05,royal,airship works r-101,near beauvais,france,54.0,48.0
09:45,Deutsche Lufthansa,,Berlin - Vienna,D-1930,443,8.0,8.0,0.0,Crashed into hill while attempting to land.,1930-10-06,messerschmitt,m-20b,dresden,germany,8.0,8.0
,Aeropostale,,Casablanca - Bahat - Toulouse,F-AJUU,,4.0,4.0,0.0,The french postal plane crashed into mountains.,1930-10-12,latecoere,28,la rache,morocco,4.0,4.0
,Alaska-Washington Airways,,,NC103W,120,3.0,3.0,0.0,,1930-10-28,lockheed,vega,prince rupert,canada,3.0,3.0
,Imperial Airways,,"Paris, France - London, England",G-EBIX,W8-7,6.0,3.0,0.0,Crashed into high ground in fog after losing an engine. The plane was named 'City of Washington.',1930-10-30,handley,page w-8,near neufchatel,france,6.0,3.0
,Embry Riddle Company,,,,,1.0,1.0,0.0,After developing engine trouble the pilot tried to parachute out of the plane but the parachute got caught on the plane and the pilot was dragged to his death.,1930-10-30,pitcairn,pa-6 mailwing,brookston,indiana,1.0,1.0
,Syndicato Condor,,,P-BAHA,921,9.0,1.0,0.0,Crashed into the sea.,1930-11-07,junkers,g-24,off of santos,brazil,9.0,1.0
,China National Aviation Corporation,,Shanghai - Hankow,,,6.0,4.0,0.0,The lower right wing of the aircraft hit the mast of  a river boat and the plane flipped over on its back and  crashed onto a river bank. The aircraft was named 'Shanghai'.,1930-12-09,loening,c-w air yaht,shanghai,china,6.0,4.0
,Sabena,,,OO-AIL,,2.0,2.0,0.0,,1931-01-08,fokker,f-vii,melle,belgium,2.0,2.0
,Varney Air Lines,,Portland - Pasco,NC741K,,1.0,1.0,0.0,The mail plane flew into Bluff Mountain in dense fog.,1931-01-22,boeing,40,bluff mountain,washington,1.0,1.0
,Dominion Air Lines,,,ZK-ACA,,1.0,1.0,0.0,,1931-02-08,desoutter,ii,wairoa,new zealand,1.0,1.0
,Western Canada Airways,,Winnigeg - Moosejaw,,,3.0,2.0,0.0,"The plane carrying mail, crashed into a field, turned over and burst into flames. There was heavy fog in the area of the accident.",1931-02-20,fokker,universal f-14,bagot,canada,3.0,2.0
,Aeropostale,,,F-AITX,,3.0,1.0,0.0,,1931-02-24,latecoere,32,off spain,,3.0,1.0
,Australian National Airways,,,VH-UMF,241,8.0,8.0,0.0,Wreckage found 10/26/1958.,1931-03-21,avro,10,new south wales,australia,8.0,8.0
10:45,Trans Continental and Western Air,599,Kansas City - Wichita -  Los Angeles,NC-999,1063,8.0,8.0,0.0,"Shortly after taking off from Kansas City, one of the aircraft's wing's separated in flight after penetrating a thunderstorm and experiencing strong turbulence and icing. The plane crashed into a wheat field. Wing-aileron flutter, brought about by moisture leaking into the wing's interior, weakening the glue that bonded the wooden spars. Notre Dame football coach, Knute Rockne, 43, killed.",1931-03-31,fokker,f10a trimotor,bazaar,kansas,8.0,8.0
,Deutsche Lufthansa,,,D-1928,442,10.0,2.0,0.0,Fuselage failure. Four were seriously injured and both the pilot and radio operator were killed.,1931-04-14,messerschmitt,m-20,near letschen,germany,10.0,2.0
23:30,PacifiAir Transport,,San Diego - Los Angeles,NC5390,,2.0,2.0,0.0,The mail plane crashed into Las Tunas Canyon while attempting to land at  Burbank Airport in dense fog.,1931-05-05,boeing,40,burbank,california,2.0,2.0
,Guiena Airways,,,VH-UNR,,1.0,1.0,0.0,,1931-05-22,junkers,w-34,wampit,australia,1.0,1.0
22:30,National Air Transport,,,NC397E,,1.0,1.0,0.0,Crashed into a mountain and burned in poor visibility.,1931-05-24,boeing,95,bellefonte,pennsylvania,1.0,1.0
09:00,Air Orient,,Saigon - Karachi,PH-AEO,5096,4.0,4.0,0.0,Crashed into a trees and fell into a river 50 km south of Sandoway after experiencing engine trouble while attempting to land at Sandoway in poor visibility and monsoon conditions.,1931-06-07,fokker,f-viib,near sandoway,burma,4.0,4.0
,Rubner Flying Service,,,NC857E,064,3.0,2.0,0.0,A wing buckled as the plane was attempting to land and the plane crashed.,1931-06-11,lockheed,vega 2,walbridge,ohio,3.0,2.0
,Deutsche Lufthansa,,Cologne - Saarbrucken,D-1455,177,4.0,4.0,0.0,"After circling in fog for half an hour, the plane rose to about 300 ft. and nose dived into the ground and burst into flames. Engine failure.",1931-06-13,dornier,merkur,saarbrucken,germany,4.0,4.0
,Braniff Airlines,,Chicago - Detroit,NC8497,,2.0,2.0,0.0,Engine quit while taking off. The plane crashed from a height of 700 feet. The pilot tried to return to the airport  by banking to the right but did not have sufficient altitude to recover.,1931-07-12,lockheed,vega,chicago,illinois,2.0,2.0
,Australian Aerial Services,,,VH-UGF,,2.0,2.0,0.0,,1931-07-14,lasco,lascowl,temora,australia,2.0,2.0
,American Airways,,,,,1.0,1.0,0.0,,1931-07-21,pitcairn,pa-6 mailwing,centralia,illinois,1.0,1.0
,CIDNA,,Constantinople - Budapest,,,7.0,7.0,0.0,The aircraft caught fire in mid air and crashed.,1931-07-24,fokker,f-vii,kurudjevo,bulgaria,7.0,7.0
08:40,American Airways,,,NC9662,5AT-029,6.0,6.0,0.0,Crashed from a height of 500 feet on the banks of Little Miami River shortly after taking off.  Engine failure due to a broken hub on the right engine which led to the detachment of the motor from the aircraft.,1931-08-09,ford,5-at-c tri motor,cincinnati,ohio,6.0,6.0
20:00,Chicago-Detroit Airways,,,NC606,,1.0,1.0,0.0,Crashed in a severe rainstorm while attempting to land.,1931-09-14,lockheed,vega,chicago,illinois,1.0,1.0
04:00,PacifiAir Transport,,"Oakland, CA - Seattle, WA",NC10347,,4.0,4.0,0.0,Crashed into San Francisco Bay shortly after taking off from Oakland airport.,1931-09-16,boeing,40,oakland,california,4.0,4.0
,Deutsche Lufthansa,,,D-1717,334,3.0,3.0,0.0,,1931-10-06,heinkel,he-2,novia scotia,canada,3.0,3.0
,Syndicato Condor,,,P-BALSA,107,3.0,3.0,0.0,,1931-10-14,dornier,wal,brazil,,3.0,3.0
06:48,"NY, Phil., Washington AW",,"Newark, NJ  - Camden, NJ - Washington DC",NC12221,178,5.0,5.0,0.0,Crashed  onto a golf course and burst into flames after circling the airport twice to land.,1931-11-05,lockheed,orion 9,camden,new jersey,5.0,5.0
,Union Airways,,,,,3.0,3.0,0.0,,1931-11-13,havilland,dh.80,sir lowry's pass,south africa,3.0,3.0
,Boeing Air Transport,,,NC7465,,1.0,1.0,0.0,The mail plane crashed 8 miles west of Salt Lake airport. It is believed the plane overturned while attempting to land in the dark.,1931-11-23,boeing,40,salt lake city,utah,1.0,1.0
,China National Aviation Corporation,,Nanking - Peiking,,,3.0,3.0,0.0,Crashed into Chingshan mountain range 10 miles south of Tsinan in fog.,1931-11-24,stinson,,near tsinan,china,3.0,3.0
22:30,Varney Air Lines,,"Portland,  WA - Pasco, WA",NC10338,,1.0,1.0,0.0,Crashed in fog while attempting to land.,1931-11-26,boeing,40,pasco,washington,1.0,1.0
,Braniff Airways,,Kansas City - Chicago,NC433E,049,6.0,2.0,0.0,Crashed attempting to land at an alternate airfield in a sleet storm. The plane struck the roof of a barn adjacent to the airfield and was destroyed. Icing.,1931-12-05,lockheed,vega 5,kewanee,illinois,6.0,2.0
,KLM Royal Dutch Airlines,,,PH-AFO,5226,7.0,5.0,0.0,Did not gain altitude while taking off. The landing gear hit the top of a dam and the plane crashed.,1931-12-06,fokker,f-viib-3m,bangkok,thailand,7.0,5.0
,Aeropostale,,,F-AIOX,,2.0,2.0,0.0,,1931-12-09,cams,56,off algiers,,2.0,2.0
,American Airways,,"Port Colombus, OH - Louisville, KY",,,5.0,4.0,0.0,"Under orders from his supervisor, the pilot took off in extremely poor weather conditions. After encountering fog he attempted to turn back to the airport but a wing tip struck a knoll and the plane crashed.",1931-12-31,fairchild,pilgrim 100a,springfield,ohio,5.0,4.0
,Northwest Airways,,"Rockford - Chicago, IL - Madison, WI",,,1.0,1.0,0.0,Crashed in heavy fog a few minutes after taking off from Rockford. A witness said the plane caught fire after an explosion in mid air and crashed.,1932-01-21,stinson,sm-2a,colvin park,ilinois,1.0,1.0
,Century PacifiLines,,"San Francisco - Bakersfield - Los Angeles, CA",,5034,8.0,8.0,0.0,Crashed into a canyon in mountains during a snowstorm.,1932-01-29,stinson,sm-6000b,lebec,california,8.0,8.0
,Bimini Airways,,Miami - Bimini,,,5.0,5.0,0.0,Disappeared while en route on a 45 minute flight.,1932-02-01,fairchild,,off miami,florida,5.0,5.0
,Transamerican Airlines,,Chicago - Kalamazoo,,,1.0,1.0,0.0,Mail plane crashed.,1932-02-02,stearman,c-3mb,marcellus,michigan,1.0,1.0
,Boeing Air Transport,,,NC7470,,2.0,1.0,0.0,Struck an irrigation ditch and caught fire  during landing.,1932-02-02,boeing,40,rio vista,california,2.0,1.0
,Aeropostale,,,F-AJOX,,3.0,3.0,0.0,,1932-02-27,latecoere,28,off setiba,brazil,3.0,3.0
02:00,Century Air Lines,,Training,,,5.0,2.0,0.0,"Crashed into a skeleton of an old windmill, 500 yards from the edge of the field while practicing night landings.",1932-03-08,stinson,sm-6000b,saint louis,illinois,5.0,2.0
,American Airways,,"Phoenix, AZ - Los Angeles, CA",,1027,7.0,7.0,0.0,Crashed into an orchard after striking power lines in fog.,1932-03-19,fokker,f-10a,calimesa,california,7.0,7.0
,Trans Continental and Western Air,,Columbus - McKeesport,,,1.0,1.0,0.0,The mail plane pilot drowned when his parachute tangled in the fuselage and he was dragged into the Ohio River after his plane crashed.,1932-03-21,northrop,alpha,steubenville,ohio,1.0,1.0
,Air Orient,,,,,3.0,3.0,0.0,,1932-03-29,farman,f-190,syria,,3.0,3.0
,National Air Transport,,,NC191E,,1.0,1.0,0.0,,1932-03-31,boeing,95,bedford,ohio,1.0,1.0
,Transamerica Airlines,,,,,1.0,1.0,0.0,,1932-04-21,stearman,c-3mb,fort wayne,indiana,1.0,1.0
,Varney Air Lines,,,NC830M,,2.0,2.0,0.0,,1932-05-03,boeing,40,portland,oregon,2.0,2.0
,PacifiAir Transport,,San Diego - Burbank - Oakland,NC5589,,3.0,3.0,0.0,Crashed and burned  in fog while attempting to land at Burbank Airport. Both pilots and the radio man were killed.,1932-05-16,boeing,40,burbank,california,3.0,3.0
,Panagra,,"Santiago, Chile - Mendosa, Argentina",NC403H,5-AT-062,9.0,9.0,0.0,"The aircraft crashed in a severe snowstorm in the Andes Mountains.  The wreckage was buried by ice and snow and wasn’t found until March 22, 1934.",1932-07-16,ford,5-at-c tri motor,mount el plomo,chile,9.0,9.0
,Air Orient,,,F-AIQY,,7.0,1.0,0.0,,1932-08-12,cams,53,beyrouth,lebanon,7.0,1.0
,A B Aerotransport,,,SE-AAE,,2.0,2.0,0.0,,1932-08-30,junkers,g-23,tubergen,germany,2.0,2.0
c:09:00,American Airways,,El Paso - Dallas,NC9716,,4.0,3.0,0.0,The mail plane struck a mountain and burned encountering poor weather conditions.,1932-09-08,fokker,f-10,salt flats,texas,4.0,3.0
,Air Union,,,F-AIFE,,2.0,1.0,0.0,,1932-09-17,liore-et-olivier,213,selsdon park,england,2.0,1.0
,New England Airways,,,VH-UPM,,3.0,3.0,0.0,,1932-09-18,havilland,dh-80,byron bay,australia,3.0,3.0
,Aeropostale,,,,,1.0,1.0,0.0,,1932-10-12,latecoere,28,port etienne,mauritania,1.0,1.0
,Lloyd Aero Boliviano,,,,,2.0,2.0,0.0,Former American army flyer Donald Duke was killed when his plane carrying Bolivian army supplies crashed.,1932-10-26,ford,tri-motor 5,villa monte,bolivia,2.0,2.0
,Deutsche Lufthansa,,,,,2.0,2.0,0.0,The mail plane ditched into the English Channel after encountering 60 mile-an-hour gale force winds.,1932-10-29,junkers,w-33,ramsgate,england,2.0,2.0
,Deutsche Lufthansa,,Nuremberg - Frankfort,D-724,696,5.0,5.0,0.0,Crashed into mountainous terrain in the Spessart mountains in fog.,1932-11-02,junkers,f-13,echterpfuhl,germany,5.0,5.0
,Hunter Airways,,"Little Rock, AR - Memphis, TN",,,2.0,2.0,0.0,Became lost and circled  until the plane struck an oak tree and crashed onto a island in the bayou.,1932-11-25,travel,air 6000,marianna,arkansas,2.0,2.0
,Trans Continental and Western Air,,,NC9650,,2.0,2.0,0.0,The mail plane crashed in a snowstorm. The pilot died two days later from his injuries.,1932-12-14,ford,5,amarillo,texas,2.0,2.0
,Boeing Air Transport,,,NC842M,,1.0,1.0,0.0,,1932-12-14,boeing,40,rocky ridge,colorado,1.0,1.0
,Guinea Airways,,,VH-UMJ,,2.0,2.0,0.0,,1932-12-26,havilland,dh-60,wau,australia,2.0,2.0
,Aeropostale,,,F-AISV,,1.0,1.0,0.0,,1933-01-10,cams,53,algiers,,1.0,1.0
,Eastern Air Transport,,Test flight,NC185H,,2.0,2.0,0.0,Went into a vertical bank and crashed and burned.,1933-01-14,curtiss,condor 18,newark,new jersey,2.0,2.0
,American Airways,,,N490W,,1.0,1.0,0.0,,1933-01-20,stearman,4,marietta,georgia,1.0,1.0
02:07,American Airways,,Big Springs - San Antonio,NC11721,,1.0,1.0,0.0,The pilot of the mail plane lost his bearings and crashed into the hillside in poor visibility.,1933-01-20,stearman,4,bourne,texas,1.0,1.0
